	en	Found	Not_found	Found_ratio
364	Beer-Lahai-Roi	0	3	0.0
365	Beerah	1	0	1.0
366	Beeri	2	0	1.0
367	Beeroth	4	0	1.0
368	Beeroth Benejaakan	0	1	0.0
369	Beersheba	19	13	0.59375
370	Beeshterah	1	0	1.0
371	Bel	1	1	0.5
372	Bela	12	2	0.8571428571428571
373	Belaite	0	1	0.0
374	Ben	1	0	1.0
375	Ben-Abinadab	0	1	0.0
376	Ben-Ammi	0	1	0.0
377	Ben-Deker	0	1	0.0
378	Ben-Geber	0	1	0.0
379	Ben-Hadad	0	19	0.0
380	Ben-Hail	0	1	0.0
381	Ben-Hanan	0	1	0.0
382	Ben-Hesed	0	1	0.0
383	Ben-Hur	0	1	0.0
384	Ben-Oni	0	1	0.0
385	Ben-Zoheth	0	1	0.0
386	Benaiah	39	0	1.0
387	Bene Jaakan	0	2	0.0
388	Bene-Berak	1	0	1.0
389	Benjamin	138	13	0.9139072847682119
390	Benjaminite	6	6	0.5
391	Beon	1	0	1.0
392	Beor	9	1	0.9
393	Bera	1	1	0.5
394	Beracah	1	0	1.0
395	Beraiah	1	0	1.0
396	Berechiah	4	0	1.0
397	Bered	2	0	1.0
398	Berekiah	0	4	0.0
399	Beri	1	0	1.0
400	Beriah	8	2	0.8
401	Beriites	0	1	0.0
402	Berites	0	1	0.0
403	Berothah	1	0	1.0
404	Berothai	0	1	0.0
405	Besai	1	0	1.0
406	Besor	3	0	1.0
407	Betah	1	0	1.0
408	Beten	0	1	0.0
409	Beth Zur	0	3	0.0
410	Beth-Anath	2	0	1.0
411	Beth-Anoth	1	0	1.0
412	Beth-Arabah	3	0	1.0
413	Beth-Arbel	0	1	0.0
414	Beth-Ashbea	0	1	0.0
415	Beth-Aven	2	5	0.2857142857142857
416	Beth-Baal-Meon	0	1	0.0
417	Beth-Barah	1	0	1.0
418	Beth-Biri	0	1	0.0
419	Beth-Car	1	0	1.0
420	Beth-Dagon	2	0	1.0
421	Beth-Eden	0	1	0.0
422	Beth-Eked	0	1	0.0
423	Beth-Emek	1	0	1.0
424	Beth-Ezel	0	1	0.0
425	Beth-Gader	1	1	0.5
426	Beth-Haccherem	1	0	1.0
427	Beth-Hanan	1	0	1.0
428	Beth-Haram	1	0	1.0
429	Beth-Haran	1	0	1.0
430	Beth-Hoglah	2	1	0.6666666666666666
431	Beth-Horon	10	2	0.8333333333333334
432	Beth-Jeshimoth	2	2	0.5
433	Beth-Leaphrah	0	1	0.0
434	Beth-Lebaoth	1	0	1.0
435	Beth-Marcaboth	2	0	1.0
436	Beth-Nimrah	1	1	0.5
437	Beth-Pazez	0	1	0.0
438	Beth-Pelet	1	0	1.0
439	Beth-Peor	1	3	0.25
440	Beth-Rapha	1	0	1.0
441	Beth-Rehob	0	1	0.0
442	Beth-Shan	3	0	1.0
443	Beth-Shean	5	0	1.0
444	Beth-Shemesh	19	2	0.9047619047619048
445	Beth-Shittah	0	1	0.0
446	Beth-Tappuah	0	1	0.0
447	Bethel	53	10	0.8412698412698413
448	Bethelite	1	0	1.0
449	Bethlehem	37	1	0.9736842105263158
450	Bethlehemite	2	1	0.6666666666666666
451	Bethuel	9	1	0.9
452	Bethul	1	0	1.0
453	Betonim	1	0	1.0
454	Bezai	1	0	1.0
455	Bezalel	7	2	0.7777777777777778
456	Bezek	3	0	1.0
457	Bezer	5	0	1.0
458	Bichri	8	0	1.0
459	Bidkar	1	0	1.0
460	Bigvai	3	0	1.0
461	Bildad	5	0	1.0
462	Bileam	1	0	1.0
463	Bilgah	1	0	1.0
464	Bilhah	11	0	1.0
465	Bilhan	3	0	1.0
466	Bilshan	1	0	1.0
467	Bimhal	1	0	1.0
468	Binea	2	0	1.0
469	Binnui	3	0	1.0
470	Birsha	1	0	1.0
471	Birzaith	2	0	1.0
472	Bishlam	0	1	0.0
473	Bitiah	0	1	0.0
474	Biziothiah	0	1	0.0
475	Boaz	20	2	0.9090909090909091
476	Bocheru	0	2	0.0
477	Bochim	0	2	0.0
478	Bohan	1	1	0.5
479	Bor-Ashan	0	1	0.0
480	Bozez	1	0	1.0
481	Bozqath	0	2	0.0
482	Bozrah	4	3	0.5714285714285714
483	Bukki	4	0	1.0
484	Bukkiah	2	0	1.0
485	Bunah	1	0	1.0
486	Buz	2	0	1.0
487	Buzi	1	0	1.0
488	Buzite	2	0	1.0
489	Cabbon	0	1	0.0
490	Cabul	0	2	0.0
491	Cain	14	2	0.875
492	Calah	2	0	1.0
493	Calcol	2	0	1.0
494	Caleb	35	0	1.0
495	Caleb Ephrathah	0	1	0.0
496	Calebite	0	1	0.0
497	Calneh	1	1	0.5
498	Calno	1	0	1.0
499	Canaan	80	8	0.9090909090909091
500	Canaanite	55	11	0.8333333333333334
501	Canneh	1	0	1.0
502	Caphtor	0	3	0.0
503	Caphtorim	1	1	0.5
504	Carchemish	0	3	0.0
505	Carite	2	0	1.0
506	Carmel	18	2	0.9
507	Carmi	7	1	0.875
508	Carmite	1	0	1.0
509	Casiphia	0	1	0.0
510	Casluhim	1	0	1.0
511	Chaldea	36	32	0.5294117647058824
512	Chaldean	2	0	1.0
513	Chebar	8	0	1.0
514	Chedorlaomer	5	0	1.0
515	Chelal	1	0	1.0
516	Chelub	2	0	1.0
517	Chelubai	1	0	1.0
518	Cheluhi	1	0	1.0
519	Chemosh	4	3	0.5714285714285714
520	Chenaanah	5	0	1.0
521	Chenaniah	3	3	0.5
522	Chephar-Ammoni	0	1	0.0
523	Chephirah	2	1	0.6666666666666666
524	Cheran	2	0	1.0
525	Cherethites	2	8	0.2
526	Cherith	2	0	1.0
527	Cherub	1	0	1.0
528	Chesalon	1	0	1.0
529	Chesed	0	1	0.0
530	Chesil	0	1	0.0
531	Chesulloth	1	0	1.0
532	Chezib	1	0	1.0
533	Chidon	0	1	0.0
534	Chileab	0	1	0.0
535	Chilion	3	0	1.0
536	Chilmad	1	0	1.0
537	Chimham	3	1	0.75
538	Chinnereth	4	3	0.5714285714285714
539	Chislon	1	0	1.0
540	Chisloth-Tabor	1	0	1.0
541	Chitlish	0	1	0.0
542	City of Salt	0	1	0.0
543	Coniah	2	1	0.6666666666666666
544	Cozbi	2	0	1.0
545	Cozeba	1	0	1.0
546	Cun	0	1	0.0
547	Cush	7	20	0.25925925925925924
548	Cushan	0	1	0.0
549	Cushan-Rishathaim	2	0	1.0
550	Cushi	1	1	0.5
551	Cushite	0	24	0.0
552	Cuth	1	0	1.0
553	Cuthah	1	0	1.0
554	Cyrus	20	0	1.0
555	Dabbesheth	0	1	0.0
556	Daberath	3	0	1.0
557	Dagon	6	0	1.0
558	Damascus	31	1	0.96875
559	Dan	64	4	0.9411764705882353
560	Daniel	5	0	1.0
561	Danite	1	4	0.2
562	Dannah	1	0	1.0
563	Dara	1	0	1.0
564	Darda	1	0	1.0
565	Darius	23	0	1.0
566	Darkon	1	0	1.0
567	Dathan	6	2	0.75
568	David	978	40	0.9607072691552063
569	Dead Sea	0	9	0.0
570	Debir	10	1	0.9090909090909091
571	Deborah	10	0	1.0
572	Dedan	6	2	0.75
573	Dedanite	0	1	0.0
574	Delaiah	3	2	0.6
575	Delilah	6	0	1.0
576	Deuel	0	4	0.0
577	Diblaim	1	0	1.0
578	Dibon	7	2	0.7777777777777778
579	Dibri	1	0	1.0
580	Diklah	1	0	1.0
581	Dilean	1	0	1.0
582	Dimnah	0	1	0.0
583	Dimon	1	0	1.0
584	Dimonah	0	1	0.0
585	Dinah	8	0	1.0
586	Dinhabah	2	0	1.0
587	Diphath	0	1	0.0
588	Dishan	4	1	0.8
589	Dishon	6	1	0.8571428571428571
590	Dizahab	0	1	0.0
591	Dodai	1	0	1.0
592	Dodanim	0	1	0.0
593	Dodavahu	1	0	1.0
594	Dodo	3	2	0.6
595	Doeg	4	1	0.8
596	Dophkah	2	0	1.0
597	Dor	6	0	1.0
598	Dothan	2	0	1.0
599	Dumah	2	1	0.6666666666666666
600	Ebal	5	0	1.0
601	Ebed	6	0	1.0
602	Ebed-Melek	0	6	0.0
603	Ebenezer	3	0	1.0
604	Eber	12	0	1.0
605	Ebez	1	0	1.0
606	Ebiasaph	3	0	1.0
607	Ecbatana	0	1	0.0
608	Eden	6	12	0.3333333333333333
609	Eder	3	1	0.75
610	Edom	81	14	0.8526315789473684
611	Edomite	6	6	0.5
612	Edrei	7	1	0.875
613	Eglah	2	0	1.0
614	Eglaim	1	0	1.0
615	Eglath-Shelishiyah	0	1	0.0
616	Eglon	5	7	0.4166666666666667
617	Egypt	0	4	0.0
618	Egyptian	23	2	0.92
619	Ehi	1	0	1.0
620	Ehud	10	0	1.0
621	Eker	1	0	1.0
622	Ekron	16	4	0.8
623	Ekronite	0	2	0.0
624	El Paran	0	1	0.0
625	Ela	0	1	0.0
626	Elad	0	1	0.0
627	Elah	13	0	1.0
628	Elam	15	0	1.0
629	Elamite	0	1	0.0
630	Elath	5	0	1.0
631	Eldaah	2	0	1.0
632	Eldad	2	0	1.0
633	Eleadah	1	0	1.0
634	Elealeh	4	0	1.0
635	Eleasah	4	2	0.6666666666666666
636	Eleazar	68	3	0.9577464788732394
637	Elhanan	4	0	1.0
638	Eli	29	1	0.9666666666666667
639	Eliab	18	0	1.0
640	Eliada	3	0	1.0
641	Eliahba	1	1	0.5
642	Eliakim	11	0	1.0
643	Eliam	2	0	1.0
644	Eliasaph	6	0	1.0
645	Eliashib	6	0	1.0
646	Eliathah	2	0	1.0
647	Elidad	1	0	1.0
648	Eliehoenai	2	0	1.0
649	Eliel	9	1	0.9
650	Elienai	1	0	1.0
651	Eliezer	13	1	0.9285714285714286
652	Elihoreph	1	0	1.0
653	Elihu	11	0	1.0
654	Elijah	63	7	0.9
655	Elika	0	1	0.0
656	Elim	6	0	1.0
657	Elimelech	6	0	1.0
658	Elioenai	6	0	1.0
659	Eliphal	1	0	1.0
660	Eliphaz	15	0	1.0
661	Eliphelehu	2	0	1.0
662	Eliphelet	8	0	1.0
663	Elisha	58	0	1.0
664	Elishah	3	0	1.0
665	Elishama	12	3	0.8
666	Elishaphat	1	0	1.0
667	Elisheba	1	0	1.0
668	Elishua	2	0	1.0
669	Elizaphan	4	0	1.0
670	Elizur	5	0	1.0
671	Elkanah	20	1	0.9523809523809523
672	Elkoshite	1	0	1.0
673	Ellasar	2	0	1.0
674	Elnaam	1	0	1.0
675	Elnathan	4	3	0.5714285714285714
676	Elon	7	1	0.875
677	Elonite	0	1	0.0
678	Eloth	3	0	1.0
679	Elpaal	3	0	1.0
680	Elpelet	1	0	1.0
681	Eltekeh	1	1	0.5
682	Eltekon	1	0	1.0
683	Eltolad	2	0	1.0
684	Eluzai	1	0	1.0
685	Elzabad	2	0	1.0
686	Elzaphan	2	0	1.0
687	Emek-Keziz	1	0	1.0
688	Emim	3	0	1.0
689	En Mishpat	0	1	0.0
690	En-Dor	1	2	0.3333333333333333
691	En-Eglaim	0	1	0.0
692	En-Gannim	0	3	0.0
693	En-Gedi	0	6	0.0
694	En-Haddah	0	1	0.0
695	En-Hakkore	0	1	0.0
696	En-Hazor	0	1	0.0
697	En-Rogel	0	4	0.0
698	En-Shemesh	0	2	0.0
699	En-Tappuah	0	1	0.0
700	Enaim	2	0	1.0
701	Enam	0	1	0.0
702	Enan	5	0	1.0
703	Enoch	10	6	0.625
704	Enosh	7	0	1.0
705	Ephah	5	0	1.0
706	Ephai	0	1	0.0
707	Epher	4	0	1.0
708	Ephes-Dammim	1	0	1.0
709	Ephlal	1	0	1.0
710	Ephod	1	0	1.0
711	Ephraim	158	18	0.8977272727272727
712	Ephrath	9	0	1.0
713	Ephrathite	1	3	0.25
714	Ephron	12	0	1.0
715	Er	6	1	0.8571428571428571
716	Eran	0	1	0.0
717	Eranite	0	1	0.0
718	Erech	1	0	1.0
719	Eri	1	1	0.5
720	Erite	0	1	0.0
721	Esarhaddon	3	0	1.0
722	Esau	79	3	0.9634146341463414
723	Eshan	0	1	0.0
724	Eshbaal	2	0	1.0
725	Eshban	2	0	1.0
726	Eshcol	2	4	0.3333333333333333
727	Eshek	1	0	1.0
728	Eshtaol	6	1	0.8571428571428571
729	Eshtaolite	0	1	0.0
730	Eshtemoa	5	0	1.0
731	Eshtemoh	0	1	0.0
732	Eshton	1	1	0.5
733	Etam	5	0	1.0
734	Eter	0	2	0.0
735	Eth-Kazin	0	1	0.0
736	Etham	3	1	0.75
737	Ethan	7	1	0.875
738	Ethbaal	1	0	1.0
739	Ethnan	1	0	1.0
740	Ethni	1	0	1.0
741	Euphrates	15	1	0.9375
742	Eve	1	1	0.5
743	Evi	2	0	1.0
744	Evil-Merodach	2	0	1.0
745	Ezbai	1	0	1.0
746	Ezbon	2	0	1.0
747	Ezekiel	2	1	0.6666666666666666
748	Ezem	3	0	1.0
749	Ezer	8	0	1.0
750	Ezion-Geber	6	0	1.0
751	Ezra	13	0	1.0
752	Ezrah	0	1	0.0
753	Ezrahite	1	2	0.3333333333333333
754	Ezri	1	0	1.0
755	Gaal	9	0	1.0
756	Gaash	2	1	0.6666666666666666
757	Gad	66	7	0.9041095890410958
758	Gaddi	1	0	1.0
759	Gaddiel	1	0	1.0
760	Gadi	2	0	1.0
761	Gadite	3	13	0.1875
762	Gaham	1	0	1.0
763	Gahar	1	0	1.0
764	Galal	2	0	1.0
765	Galilee	6	0	1.0
766	Gallim	1	1	0.5
767	Gamaliel	5	0	1.0
768	Gammadites	0	1	0.0
769	Gamul	1	0	1.0
770	Gareb	2	1	0.6666666666666666
771	Garmite	0	1	0.0
772	Gatam	3	0	1.0
773	Gath	27	3	0.9
774	Gath-Hepher	2	0	1.0
775	Gath-Rimmon	3	1	0.75
776	Gaza	16	5	0.7619047619047619
777	Gazez	2	0	1.0
778	Gazzam	1	0	1.0
779	Ge-Harashim	0	1	0.0
780	Geba	8	8	0.5
781	Gebal	1	1	0.5
782	Gebalite	0	2	0.0
783	Geber	0	1	0.0
784	Gebim	1	0	1.0
785	Gedaliah	8	20	0.2857142857142857
786	Gederah	2	0	1.0
787	Gederite	1	0	1.0
788	Gederoth	2	0	1.0
789	Gederothaim	0	1	0.0
790	Gedor	7	0	1.0
791	Gehazi	11	1	0.9166666666666666
792	Gemalli	1	0	1.0
793	Gemariah	0	5	0.0
794	Genubath	1	0	1.0
795	Gera	9	0	1.0
796	Gerar	8	2	0.8
797	Gerizim	3	0	1.0
798	Gershom	14	0	1.0
799	Gershon	17	0	1.0
800	Gershonite	4	9	0.3076923076923077
801	Geshan	0	1	0.0
802	Geshur	9	0	1.0
803	Geshurite	3	3	0.5
804	Gether	1	1	0.5
805	Geuel	1	0	1.0
806	Gezer	11	1	0.9166666666666666
807	Giah	1	0	1.0
808	Gibbar	1	0	1.0
809	Gibbethon	5	0	1.0
810	Gibea	1	0	1.0
811	Gibeah	26	12	0.6842105263157895
812	Gibeon	28	5	0.8484848484848485
813	Gibeonite	5	0	1.0
814	Giddalti	2	0	1.0
815	Giddel	2	0	1.0
816	Gideon	37	0	1.0
817	Gidom	1	0	1.0
818	Gihon	5	1	0.8333333333333334
819	Gilboa	8	0	1.0
820	Gilead	127	8	0.9407407407407408
821	Gileadite	7	3	0.7
822	Gilgal	33	3	0.9166666666666666
823	Giloh	2	0	1.0
824	Gilonite	1	1	0.5
825	Gimzo	1	0	1.0
826	Ginath	2	0	1.0
827	Girgashite	5	0	1.0
828	Girzite	1	0	1.0
829	Gittaim	1	0	1.0
830	Gittite	9	1	0.9
831	Gizonite	1	0	1.0
832	Goah	0	1	0.0
833	Gob	1	1	0.5
834	Gog	10	2	0.8333333333333334
835	Golan	4	0	1.0
836	Goliath	5	0	1.0
837	Gomer	6	0	1.0
838	Gomorrah	17	1	0.9444444444444444
839	Goren ha-Atad	0	2	0.0
840	Goshen	11	3	0.7857142857142857
