	en	Found	Not_found	Found_ratio
374	Naggai	0	3	0.0
375	Nahshon	0	81	0.0
376	Nahum	1	1	0.5
377	Nain	0	1	0.0
378	Naomi	20	0	1.0
379	Naphtali	0	3	0.0
380	Nathan	7	1	0.875
381	Nathanael	0	13	0.0
382	Nazarene	5	13	0.2777777777777778
383	Nazareth	0	1	0.0
384	Nebuchadnezzar	0	1	0.0
385	Negeb	1	5	0.16666666666666666
386	Nereus	0	1	0.0
387	Neri	0	1	0.0
388	Nicodemus	0	2	0.0
389	Nicolaitan	0	1	0.0
390	Nicolas	0	5	0.0
391	Nicopolis	0	1	0.0
392	Nile	1	0	1.0
393	Nimrod	0	1	0.0
394	Nineveh	10	1	0.9090909090909091
395	Ninevite	0	1	0.0
396	Noah	0	1	0.0
397	Obadiah	1	0	1.0
398	Obed	3	1	0.75
399	Og	2	0	1.0
400	Omri	1	0	1.0
401	Onesimus	0	2	0.0
402	Ophir	0	1	0.0
403	Oreb	0	1	0.0
404	Orpah	2	0	1.0
405	Paphos	0	1	0.0
406	Paran	1	0	1.0
407	Parmashta	1	0	1.0
408	Parshandatha	1	0	1.0
409	Patmos	0	1	0.0
410	Paul	155	3	0.9810126582278481
411	Peleg	0	98	0.0
412	Perez	2	0	1.0
413	Perga	2	0	1.0
414	Persia	5	0	1.0
415	Peter	0	3	0.0
416	Pethuel	1	0	1.0
417	Pharaoh	2	0	1.0
418	Pharisee	0	5	0.0
419	Philip	22	1	0.9565217391304348
420	Philippi	0	1	0.0
421	Philippian	0	1	0.0
422	Philistia	2	3	0.4
423	Philistine	3	1	0.75
424	Phinehas	1	0	1.0
425	Phoebe	0	3	0.0
426	Phoenix	0	1	0.0
427	Pisidia	1	0	1.0
428	Pontius	0	1	0.0
429	Pontus	0	3	0.0
430	Poratha	1	0	1.0
431	Porcius	0	2	0.0
432	Publius	0	2	0.0
433	Pudens	0	1	0.0
434	Put	1	0	1.0
435	Quirinius	0	1	0.0
436	Rabbi	0	2	0.0
437	Rachel	1	1	0.5
438	Ram	1	0	1.0
439	Ramah	0	1	0.0
440	Regem-Melech	1	0	1.0
441	Rephan	0	1	0.0
442	Reuben	0	2	0.0
443	Rhegium	0	1	0.0
444	Rhoda	0	1	0.0
445	Rhodes	0	1	0.0
446	Rimmon	1	0	1.0
447	Rock	1	3	0.25
448	Rome	1	11	0.08333333333333333
449	Rufus	1	1	0.5
450	Ruth	12	1	0.9230769230769231
451	Sabaoth	0	7	0.0
452	Sabbath	0	15	0.0
453	Sabbath rest	0	2	0.0
454	Sabean	1	0	1.0
455	Sala	2	0	1.0
456	Salamis	0	3	0.0
457	Salem	0	1	0.0
458	Salim	0	1	0.0
459	Salmon	3	0	1.0
460	Salmone	0	2	0.0
461	Salt Valley	0	1	0.0
462	Samaria	8	3	0.7272727272727273
463	Samaritan	0	2	0.0
464	Samaritan woman	1	8	0.1111111111111111
465	Samothrace	0	2	0.0
466	Samson	1	2	0.3333333333333333
467	Samuel	1	1	0.5
468	Sapphira	0	1	0.0
469	Sardis	0	1	0.0
470	Satan	0	1	0.0
471	Saul	8	5	0.6153846153846154
472	Sea of Reeds	0	6	0.0
473	Seba	1	0	1.0
474	Seleucia	0	1	0.0
475	Semein	0	1	0.0
476	Sepharad	1	0	1.0
477	Serug	0	1	0.0
478	Shaalbim	0	1	0.0
479	Shamlai	0	2	0.0
480	Shapham	0	1	0.0
481	Sharezer	1	0	1.0
482	Shealtiel	5	2	0.7142857142857143
483	Sheba	2	0	1.0
484	Shechem	1	2	0.3333333333333333
485	Shem	0	4	0.0
486	Shepho	0	1	0.0
487	Shethar-Bozenai	0	1	0.0
488	Shilonite	0	1	0.0
489	Shimei	2	0	1.0
490	Shimron Meron	0	4	0.0
491	Shittim	2	0	1.0
492	Sidon	3	0	1.0
493	Sihon	2	0	1.0
494	Silas	0	9	0.0
495	Siloam	0	4	0.0
496	Silvanus	0	12	0.0
497	Simeon	4	2	0.6666666666666666
498	Simon	71	2	0.9726027397260274
499	Sinai	0	2	0.0
500	Sirion	1	0	1.0
501	Sisera	0	1	0.0
502	Sodom	1	1	0.5
503	Solomon	0	2	0.0
504	Sosipater	0	1	0.0
505	Sosthenes	1	0	1.0
506	Spain	0	9	0.0
507	Stephanas	0	1	0.0
508	Stone Pavement	0	1	0.0
509	Succoth	0	2	0.0
510	Susa	17	0	1.0
511	Syracuse	0	1	0.0
512	Syria	0	1	0.0
513	Syrophoenician	0	8	0.0
514	Syrtis	0	1	0.0
515	Tamar	1	2	0.3333333333333333
516	Tarshish	5	1	0.8333333333333334
517	Tarsus	2	0	1.0
518	Teman	2	0	1.0
519	Tertullus	0	1	0.0
520	Thebes	1	0	1.0
521	Thessalonica	2	2	0.5
522	Theudas	0	5	0.0
523	Tiberias	1	2	0.3333333333333333
524	Tiberius	0	2	0.0
525	Tibni	0	1	0.0
526	Timaeus	0	1	0.0
527	Timon	0	24	0.0
528	Timothy	0	1	0.0
529	Titus	0	2	0.0
530	Tobiah	0	2	0.0
531	Troas	0	1	0.0
532	Twin Brothers	0	1	0.0
533	Tychicus	0	11	0.0
534	Tyre	5	2	0.7142857142857143
535	Tyrian	0	1	0.0
536	Uriah	0	1	0.0
537	Uzziah	1	0	1.0
538	Vaizatha	1	0	1.0
539	Valley of Baca	0	1	0.0
540	Vashti	9	1	0.9
541	YHWH	0	1093	0.0
542	Yah	0	40	0.0
543	Zaanan	1	0	1.0
544	Zacchaeus	0	3	0.0
545	Zadok	0	14	0.0
546	Zalmon	0	1	0.0
547	Zalmunna	0	1	0.0
548	Zarephath	1	3	0.25
549	Zebah	0	1	0.0
550	Zebulun	0	1	0.0
551	Zechariah	13	3	0.8125
552	Zeeb	0	1	0.0
553	Zephaniah	3	0	1.0
554	Zerah	0	2	0.0
555	Zeresh	3	0	1.0
556	Zerubbabel	11	0	1.0
557	Zethar	0	1	0.0
558	Zion	53	15	0.7794117647058824
559	Ziphites	0	1	0.0
560	Zoan	2	0	1.0
561	a promise	0	2	0.0
562	abba	0	1	0.0
563	abomination of desolation	0	13	0.0
564	abyss	0	4	0.0
565	act.: raise	0	7	0.0
566	alabaster jar	0	6	0.0
567	angel	0	2	0.0
568	anoint	0	447	0.0
569	anointed one	0	3	0.0
570	apparition	0	1	0.0
