	en	Found	Not_found	Found_ratio
917	Zuar	0	5	0.0
918	Zur	0	2	0.0
919	Zuriel	0	1	0.0
920	Zurishaddai	0	5	0.0
921	Zuzim	0	1	0.0
922	abyss	0	2	0.0
923	act.: raise	0	5	0.0
924	anoint	0	53	0.0
925	apparition	0	1	0.0
926	apron	0	3	0.0
927	arbitrator	0	1	0.0
928	band of cloth	0	1	0.0
929	bands	0	12	0.0
930	be unequally yoked	0	3	0.0
931	beer	0	2	0.0
932	bier	0	9	0.0
933	carnal	0	1	0.0
934	change one's mind	0	2	0.0
935	cheer up	0	1	0.0
936	cleansing	0	8	0.0
937	crucify along with someone else	0	1	0.0
938	debtor	0	1	0.0
939	deserved	0	3	0.0
940	diamond	0	1	0.0
941	disgusting	0	2	0.0
942	do good	0	34	0.0
943	enemy	0	1	0.0
944	eternal	0	4	0.0
945	fasting	0	1	0.0
946	feed box	0	3	0.0
947	fox	0	1	0.0
948	garden plant	0	1	0.0
949	gnat	0	1	0.0
950	goddess	0	1	0.0
951	grape	0	3	0.0
952	group of servants	0	1	0.0
953	guardian of the temple	0	2	0.0
954	guestroom	0	5	0.0
955	happiness	0	1	0.0
956	have	0	2	0.0
957	have authority	0	1	0.0
958	have sympathy for	0	1	0.0
959	he-goat	0	1	0.0
960	heifer	0	39	0.0
961	hope	0	1	0.0
962	horror	0	1	0.0
963	idle	0	2	0.0
964	judgement seat	0	3	0.0
965	just	0	3	0.0
966	kingdom	0	1	0.0
967	lantern	0	1	0.0
968	laurustinus	0	1	0.0
969	lawless	0	1	0.0
970	likeminded	0	11	0.0
971	male goat	0	1	0.0
972	moth	0	1	0.0
973	mustard plant	0	3	0.0
974	myrrhed wine	0	1	0.0
975	nail	0	1	0.0
976	needle	0	1	0.0
977	object of worship	0	1	0.0
978	of Adramyttium	0	1	0.0
979	offering box	0	1	0.0
980	oil of nard	0	1	0.0
981	parchment	0	1	0.0
982	peace offering	0	1	0.0
983	praise	0	2	0.0
984	priest	0	3	0.0
985	proclamation	0	1	0.0
986	redeem	0	1	0.0
987	reed	1	15	0.0625
988	resurrection	0	1	0.0
989	rudder	0	96	0.0
990	ruler	0	1	0.0
991	ruling power	0	1	0.0
992	scholar	0	1	0.0
993	self-imposed religion	0	2	0.0
994	sheep pen	0	1	0.0
995	sheet	0	2	0.0
996	sister	0	1	0.0
997	small fish	0	1	0.0
998	small plants	0	1	0.0
999	step	0	1	0.0
1000	stick	0	1	0.0
1001	straw	0	18	0.0
1002	supplication	0	1	0.0
1003	tablet	0	51	0.0
1004	temple	0	1	0.0
1005	to live	0	1	0.0
1006	to minister	0	1	0.0
1007	towel	0	2	0.0
1008	trumpeter	0	2	0.0
1009	undefiled	0	3	0.0
1010	universe	0	1	0.0
1011	washbasin	0	3	0.0
1012	witness	0	13	0.0
1013	woven or knitted material	0	1	0.0
1014	yoke	0	3	0.0
