	en	Found	Not_found	Found_ratio
694	Moses	648	9	0.9863013698630136
695	Most High	20	8	0.7142857142857143
696	Muppim	1	0	1.0
697	Mushi	2	0	1.0
698	Mushite	2	0	1.0
699	Naamah	1	0	1.0
700	Naaman	2	1	0.6666666666666666
701	Naamite	1	0	1.0
702	Nadab	9	0	1.0
703	Naggai	0	3	0.0
704	Nahaliel	1	0	1.0
705	Nahath	2	0	1.0
706	Nahbi	1	0	1.0
707	Nahor	15	0	1.0
708	Nahshon	6	38	0.13636363636363635
709	Nahum	0	1	0.0
710	Nain	0	1	0.0
711	Naphish	1	0	1.0
712	Naphtali	19	1	0.95
713	Naphtuhim	1	0	1.0
714	Nathan	6	1	0.8571428571428571
715	Nathanael	0	6	0.0
716	Nazarene	6	11	0.35294117647058826
717	Nazareth	0	1	0.0
718	Nebaioth	4	0	1.0
719	Nebo	7	0	1.0
720	Negeb	0	27	0.0
721	Nemuel	2	0	1.0
722	Nemuelite	1	0	1.0
723	Nepheg	1	0	1.0
724	Nethanel	5	0	1.0
725	Nicolas	0	5	0.0
726	Nile	7	28	0.2
727	Nimrah	1	0	1.0
728	Nimrim	1	0	1.0
729	Nimrod	2	0	1.0
730	Nineveh	3	0	1.0
731	Nisroch	1	0	1.0
732	Noah	39	0	1.0
733	Nob	1	0	1.0
734	Nobah	2	0	1.0
735	Nod	1	0	1.0
736	Nophah	1	0	1.0
737	Nun	16	0	1.0
738	Obal	1	0	1.0
739	Oboth	4	0	1.0
740	Ochran	5	0	1.0
741	Og	13	1	0.9285714285714286
742	Ohad	2	0	1.0
743	Oholiab	5	0	1.0
744	Oholibamah	7	0	1.0
745	Omar	2	0	1.0
746	On	4	0	1.0
747	Onam	1	0	1.0
748	Onan	7	0	1.0
749	Ophir	2	1	0.6666666666666666
750	Oreb	0	1	0.0
751	Ozni	1	0	1.0
752	Oznite	1	0	1.0
753	Paddan	1	0	1.0
754	Paddan-aram	0	10	0.0
755	Pagiel	5	0	1.0
756	Pallu	4	0	1.0
757	Palluite	1	0	1.0
758	Palti	1	0	1.0
759	Paltiel	1	0	1.0
760	Paran	7	0	1.0
761	Parnach	1	0	1.0
762	Pathrus	0	1	0.0
763	Pathrusim	1	0	1.0
764	Pau	1	0	1.0
765	Pedahel	1	0	1.0
766	Pedahzur	5	0	1.0
767	Pekah	1	0	1.0
768	Peleg	5	88	0.053763440860215055
769	Peleth	1	0	1.0
770	Peniel	1	0	1.0
771	Penuel	0	1	0.0
772	Peor	3	0	1.0
773	Perazim	1	0	1.0
774	Perez	5	0	1.0
775	Perezite	1	0	1.0
776	Perizzite	10	0	1.0
777	Pethor	1	1	0.5
778	Pharaoh	215	8	0.9641255605381166
779	Phicol	3	0	1.0
780	Philip	18	0	1.0
781	Philistia	4	3	0.5714285714285714
782	Philistine	12	2	0.8571428571428571
783	Phinehas	0	5	0.0
784	Pi Hahiroth	0	3	0.0
785	Pildash	1	0	1.0
786	Pinon	1	0	1.0
787	Pisgah	6	0	1.0
788	Pishon	1	0	1.0
789	Pithom	1	0	1.0
790	Pontus	0	1	0.0
791	Potiphar	2	0	1.0
792	Potiphera	3	0	1.0
793	Puah	1	0	1.0
794	Pul	1	0	1.0
795	Punite	1	0	1.0
796	Punon	2	0	1.0
797	Put	1	0	1.0
798	Putiel	1	0	1.0
799	Puvah	2	0	1.0
800	Raamah	1	0	1.0
801	Rabbah	1	0	1.0
802	Rachel	41	1	0.9761904761904762
803	Rakem	0	1	0.0
804	Ramah	1	0	1.0
805	Rameses	4	1	0.8
806	Ramoth	1	0	1.0
807	Ramoth in Gilead	1	0	1.0
808	Raphu	1	0	1.0
809	Reba	1	0	1.0
810	Rebekah	29	0	1.0
811	Rehob	1	0	1.0
812	Rehoboth	3	0	1.0
813	Remaliah	5	0	1.0
814	Rephaim	8	0	1.0
815	Rephan	0	1	0.0
816	Rephidim	5	0	1.0
817	Resen	1	0	1.0
818	Reu	4	0	1.0
819	Reuben	39	2	0.9512195121951219
820	Reubenite	4	2	0.6666666666666666
821	Reuel	7	0	1.0
822	Reumah	1	0	1.0
823	Rezeph	1	0	1.0
824	Rezin	4	1	0.8
825	Rhegium	0	1	0.0
826	Riblah	2	0	1.0
827	Rimmon-Perez	0	2	0.0
828	Riphath	1	0	1.0
829	Rissah	2	0	1.0
830	Rithmah	2	0	1.0
831	Rock	1	3	0.25
832	Rome	0	1	0.0
833	Rosh	1	0	1.0
834	Rufus	1	1	0.5
835	Sabean	1	0	1.0
836	Sabtah	1	0	1.0
837	Sabteca	1	0	1.0
838	Sala	0	1	0.0
839	Salamis	0	3	0.0
840	Salecah	1	0	1.0
841	Salem	0	1	0.0
842	Salim	0	1	0.0
843	Salt Valley	0	1	0.0
844	Salu	1	0	1.0
845	Samaria	4	2	0.6666666666666666
846	Samaritan	0	3	0.0
847	Samaritan woman	0	8	0.0
848	Samlah	2	0	1.0
849	Samuel	1	1	0.5
850	Sarah	32	0	1.0
851	Sarai	13	0	1.0
852	Sargon	1	0	1.0
853	Saul	1	10	0.09090909090909091
854	Sea of Reeds	0	15	0.0
855	Seba	3	0	1.0
856	Sebam	1	0	1.0
857	Seir	20	1	0.9523809523809523
858	Sela	1	0	1.0
859	Senir	1	0	1.0
860	Sennacherib	4	0	1.0
861	Sephar	1	0	1.0
862	Sepharvaim	2	0	1.0
863	Serah	2	0	1.0
864	Sered	2	0	1.0
865	Seredite	1	0	1.0
866	Serug	4	1	0.8
867	Seth	7	0	1.0
868	Sethur	1	0	1.0
869	Shaalbim	0	5	0.0
870	Shallum	0	6	0.0
871	Shamlai	0	5	0.0
872	Shamma	0	14	0.0
873	Shammah	2	0	1.0
874	Shammua	1	0	1.0
875	Shaphat	1	0	1.0
876	Sharezer	1	0	1.0
877	Sharon	3	0	1.0
878	Shaulite	1	0	1.0
879	Shaveh	2	0	1.0
880	Shealtiel	0	2	0.0
881	Shear-Jashub	0	1	0.0
882	Sheba	6	0	1.0
883	Shebna	5	0	1.0
884	Shecaniah	0	1	0.0
885	Shechem	8	3	0.7272727272727273
886	Shechemite	0	11	0.0
887	Shedeur	5	0	1.0
888	Shelah	6	0	1.0
889	Shelemiah	0	5	0.0
890	Sheleph	0	1	0.0
891	Shelesh	0	1	0.0
892	Shelomi	0	1	0.0
893	Shelomith	1	0	1.0
894	Shelumiel	0	1	0.0
895	Shem	0	1	0.0
896	Shemidaite	1	0	1.0
897	Shenazzar	0	1	0.0
898	Shephi	0	1	0.0
899	Shephupham	0	1	0.0
900	Shephuphan	0	1	0.0
901	Sheshach	0	1	0.0
902	Shibah	1	0	1.0
903	Shilhi	0	1	0.0
904	Shilonite	0	2	0.0
905	Shimeah	0	1	0.0
906	Shimeath	0	2	0.0
907	Shimei	3	0	1.0
908	Shimron	2	0	1.0
909	Shimron Meron	0	8	0.0
910	Shiphmite	0	2	0.0
911	Shiphrah	0	2	0.0
912	Shittim	1	0	1.0
913	Shobal	3	0	1.0
914	Shua	2	0	1.0
915	Shuah	1	0	1.0
916	Shuham	1	0	1.0
917	Shuhamite	2	0	1.0
918	Shuni	2	0	1.0
919	Shunite	1	0	1.0
920	Shuphamite	1	0	1.0
921	Shur	4	0	1.0
922	Shuthelah	2	0	1.0
923	Shuthelahite	1	0	1.0
924	Sibmah	3	0	1.0
925	Sidon	7	0	1.0
926	Sidonian	1	0	1.0
927	Sihon	20	1	0.9523809523809523
928	Silas	0	8	0.0
929	Simeon	26	0	1.0
930	Simon	0	60	0.0
931	Sin	4	0	1.0
932	Sinai	30	2	0.9375
933	Sinite	1	0	1.0
934	Sion	1	0	1.0
935	Sirion	2	0	1.0
936	Sisera	0	1	0.0
937	Sithri	1	0	1.0
938	Sitnah	1	0	1.0
939	Sodi	1	0	1.0
940	Sodom	23	2	0.92
941	Solomon	0	2	0.0
942	Spain	0	5	0.0
943	Succoth	0	7	0.0
944	Suph	0	1	0.0
945	Suphah	1	0	1.0
946	Susi	1	0	1.0
947	Syene	0	1	0.0
948	Syrophoenician	0	2	0.0
949	Syrtis	0	1	0.0
950	Tabeel	1	0	1.0
951	Tahath	2	1	0.6666666666666666
952	Tahpanhes	0	1	0.0
953	Talmai	1	0	1.0
954	Tamar	5	2	0.7142857142857143
955	Tammuz	0	1	0.0
956	Tarshish	9	1	0.9
957	Tebah	1	0	1.0
958	Teman	2	2	0.5
959	Temanite	0	1	0.0
960	Temeni	0	1	0.0
961	Terah	2	0	1.0
962	Thebez	0	2	0.0
963	Tiberias	1	0	1.0
964	Tiberius	0	2	0.0
965	Tibni	0	1	0.0
966	Tigris	0	1	0.0
967	Tilgath-Pilneser	0	1	0.0
968	Timaeus	0	1	0.0
969	Timna	2	0	1.0
970	Timnah	3	0	1.0
971	Timnath-Herec	0	1	0.0
972	Timothy	0	1	0.0
973	Tiphsah	0	1	0.0
974	Tirhanah	0	9	0.0
975	Tirzah	3	0	1.0
976	Tola	2	0	1.0
977	Tubal	0	2	0.0
978	Tubal-Cain	0	2	0.0
979	Tychicus	0	9	0.0
980	Tyre	7	2	0.7777777777777778
981	Ucal	1	0	1.0
982	Ur	3	0	1.0
983	Uri	3	0	1.0
984	Uriah	1	0	1.0
985	Uz	3	0	1.0
986	Uzal	1	0	1.0
987	Uzziah	3	0	1.0
988	Uzziel	5	0	1.0
989	Uzzielite	1	0	1.0
990	Valley of Achor	1	0	1.0
991	Valley of Baca	0	1	0.0
992	Vophsi	1	0	1.0
993	Waheb	0	1	0.0
