	en	Found	Not_found	Found_ratio
230	Aridai	1	0	1.0
231	Aridatha	1	0	1.0
232	Arieh	1	0	1.0
233	Ariel	4	0	1.0
234	Arioch	6	0	1.0
235	Arisai	1	0	1.0
236	Arkite	2	6	0.25
237	Armoni	1	0	1.0
238	Arnan	1	0	1.0
239	Arnon	23	0	1.0
240	Arod	1	0	1.0
241	Arodi	1	0	1.0
242	Arodite	1	0	1.0
243	Aroer	12	0	1.0
244	Aroerite	1	0	1.0
245	Arpachshad	9	0	1.0
246	Arpad	6	0	1.0
247	Artaxerxes	16	0	1.0
248	Arubboth	1	0	1.0
249	Arumah	1	0	1.0
250	Arvad	2	0	1.0
251	Arvadite	2	0	1.0
252	Arza	1	0	1.0
253	Asa	49	3	0.9423076923076923
254	Asahel	17	0	1.0
255	Asaiah	7	1	0.875
256	Asaph	40	1	0.975609756097561
257	Asarel	1	0	1.0
258	Asarelah	1	0	1.0
259	Ascent of Akrabbim	3	0	1.0
260	Asenath	3	0	1.0
261	Ashan	3	1	0.75
262	Ashbel	3	0	1.0
263	Ashbelite	1	0	1.0
264	Ashdod	15	0	1.0
265	Ashdodite	1	6	0.14285714285714285
266	Asher	40	3	0.9302325581395349
267	Asherah	6	1	0.8571428571428571
268	Asherite	1	0	1.0
269	Ashhur	2	0	1.0
270	Ashima	1	0	1.0
271	Ashkelon	11	0	1.0
272	Ashkelonite	1	0	1.0
273	Ashkenaz	3	0	1.0
274	Ashnah	2	0	1.0
275	Ashpenaz	1	0	1.0
276	Ashtaroth	5	1	0.8333333333333334
277	Ashterathite	1	0	1.0
278	Ashteroth-Karnaim	1	0	1.0
279	Ashtoreth	3	6	0.3333333333333333
280	Ashurite	1	0	1.0
281	Ashvath	0	1	0.0
282	Asiel	1	0	1.0
283	Asnah	1	0	1.0
284	Aspatha	1	0	1.0
285	Asriel	3	0	1.0
286	Asrielite	1	0	1.0
287	Asshur	2	0	1.0
288	Asshurim	1	0	1.0
289	Assir	2	2	0.5
290	Assyria	126	17	0.8811188811188811
291	Atarah	1	0	1.0
292	Ataroth	2	0	1.0
293	Ataroth-Addar	0	2	0.0
294	Ater	4	1	0.8
295	Athach	1	0	1.0
296	Athaiah	1	0	1.0
297	Athaliah	17	0	1.0
298	Atharim	1	0	1.0
299	Athlai	1	0	1.0
300	Atroth Beth Joab	0	1	0.0
301	Atroth-Shophan	1	0	1.0
302	Attai	3	1	0.75
303	Avith	2	0	1.0
304	Avva	1	0	1.0
305	Avvim	3	1	0.75
306	Ayyah	0	2	0.0
307	Azaliah	2	0	1.0
308	Azaniah	0	1	0.0
309	Azarel	5	1	0.8333333333333334
310	Azariah	45	3	0.9375
311	Azaz	1	0	1.0
312	Azaziah	3	0	1.0
313	Azbuk	1	0	1.0
314	Azekah	7	0	1.0
315	Azel	7	0	1.0
316	Azgad	3	1	0.75
317	Aziel	1	0	1.0
318	Aziza	1	0	1.0
319	Azmaveth	8	0	1.0
320	Azmon	3	0	1.0
321	Aznoth-Tabor	1	0	1.0
322	Azriel	3	0	1.0
323	Azrikam	6	0	1.0
324	Azubah	4	0	1.0
325	Azzan	1	0	1.0
326	Azzur	2	1	0.6666666666666666
327	Baal	76	5	0.9382716049382716
328	Baal-Berith	2	0	1.0
329	Baal-Gad	3	0	1.0
330	Baal-Hamon	1	0	1.0
331	Baal-Hanan	5	0	1.0
332	Baal-Hazor	1	0	1.0
333	Baal-Hermon	2	0	1.0
334	Baal-Meon	3	0	1.0
335	Baal-Peor	3	3	0.5
336	Baal-Perazim	2	0	1.0
337	Baal-Shalishah	1	0	1.0
338	Baal-Tamar	1	0	1.0
339	Baal-Zephon	3	0	1.0
340	Baal-zebub	4	0	1.0
341	Baalah	5	0	1.0
342	Baalath	3	0	1.0
343	Baalath-Beer	1	0	1.0
344	Baale-Judah	1	0	1.0
345	Baalis	1	0	1.0
346	Baana	2	0	1.0
347	Baanah	8	2	0.8
348	Baara	1	0	1.0
349	Baaseiah	0	1	0.0
350	Baasha	0	28	0.0
351	Babel	2	257	0.007722007722007722
352	Babylonian	1	0	1.0
353	Baharumite	1	0	1.0
354	Bahurim	4	1	0.8
355	Bakbakkar	1	0	1.0
356	Bakbuk	2	0	1.0
357	Bakbukiah	3	0	1.0
358	Balaam	55	1	0.9821428571428571
359	Baladan	2	0	1.0
360	Balah	1	0	1.0
361	Balak	40	0	1.0
362	Bamoth	2	0	1.0
363	Bamoth Baal	0	2	0.0
364	Bani	12	2	0.8571428571428571
365	Barachel	2	0	1.0
366	Barak	13	0	1.0
367	Bariah	1	0	1.0
368	Barkos	2	0	1.0
369	Baruch	23	1	0.9583333333333334
370	Barzillai	8	2	0.8
371	Basemath	7	0	1.0
372	Bashan	53	7	0.8833333333333333
373	Bath-shua	2	0	1.0
374	Bathsheba	0	11	0.0
375	Bavvai	1	0	1.0
376	Bazlith	1	0	1.0
377	Bazluth	1	0	1.0
378	Bealiah	0	1	0.0
379	Bealoth	2	0	1.0
380	Bebai	4	1	0.8
381	Becher	4	0	1.0
382	Becherite	1	0	1.0
383	Becorath	1	0	1.0
384	Bedad	2	0	1.0
385	Bedan	2	0	1.0
386	Bediah	0	1	0.0
387	Beeliada	1	0	1.0
388	Beer	2	0	1.0
389	Beer-Elim	1	0	1.0
390	Beer-Lahai-Roi	3	0	1.0
391	Beerah	1	0	1.0
392	Beeri	2	0	1.0
393	Beeroth	5	0	1.0
394	Beeroth Benejaakan	0	1	0.0
395	Beersheba	1	33	0.029411764705882353
396	Beeshterah	1	0	1.0
397	Bel	3	0	1.0
398	Bela	14	0	1.0
399	Belaite	1	0	1.0
400	Belshazzar	8	0	1.0
401	Belteshazzar	4	6	0.4
402	Ben	1	0	1.0
403	Ben-Abinadab	0	1	0.0
404	Ben-Ammi	1	0	1.0
405	Ben-Deker	0	1	0.0
406	Ben-Geber	0	1	0.0
407	Ben-Hadad	23	0	1.0
408	Ben-Hail	1	0	1.0
409	Ben-Hanan	1	0	1.0
410	Ben-Hesed	0	1	0.0
411	Ben-Hur	0	1	0.0
412	Ben-Oni	1	0	1.0
413	Ben-Zoheth	1	0	1.0
414	Benaiah	39	2	0.9512195121951219
415	Bene Jaakan	0	2	0.0
416	Bene-Berak	1	0	1.0
417	Beninu	0	1	0.0
418	Benjamin	150	9	0.9433962264150944
419	Benjaminite	0	13	0.0
420	Beon	1	0	1.0
421	Beor	9	1	0.9
422	Bera	1	1	0.5
423	Beracah	1	0	1.0
424	Beraiah	1	0	1.0
425	Berechiah	7	0	1.0
426	Bered	2	0	1.0
427	Berekiah	0	4	0.0
428	Beri	1	0	1.0
429	Beriah	10	0	1.0
430	Beriites	1	0	1.0
431	Berites	1	0	1.0
432	Berothah	1	0	1.0
433	Berothai	1	0	1.0
434	Besai	2	0	1.0
435	Besodeiah	1	0	1.0
436	Besor	3	0	1.0
437	Betah	1	0	1.0
438	Beten	1	0	1.0
439	Beth Zur	0	4	0.0
440	Beth-Anath	2	0	1.0
441	Beth-Anoth	1	0	1.0
442	Beth-Arabah	3	0	1.0
443	Beth-Arbel	1	0	1.0
444	Beth-Ashbea	0	1	0.0
445	Beth-Aven	7	0	1.0
446	Beth-Azmaveth	1	0	1.0
447	Beth-Baal-Meon	1	0	1.0
448	Beth-Barah	1	0	1.0
449	Beth-Biri	1	0	1.0
450	Beth-Car	1	0	1.0
451	Beth-Dagon	2	0	1.0
452	Beth-Diblataim	0	1	0.0
453	Beth-Eden	1	0	1.0
454	Beth-Eked	0	1	0.0
455	Beth-Emek	1	0	1.0
456	Beth-Ezel	1	0	1.0
457	Beth-Gader	1	1	0.5
458	Beth-Gamul	1	0	1.0
459	Beth-Gilgal	1	0	1.0
460	Beth-Haccherem	0	2	0.0
461	Beth-Hanan	1	0	1.0
462	Beth-Haram	1	0	1.0
463	Beth-Haran	1	0	1.0
464	Beth-Hoglah	3	0	1.0
465	Beth-Horon	12	1	0.9230769230769231
466	Beth-Jeshimoth	4	0	1.0
467	Beth-Leaphrah	0	1	0.0
468	Beth-Lebaoth	1	0	1.0
469	Beth-Marcaboth	2	0	1.0
470	Beth-Meon	1	0	1.0
471	Beth-Nimrah	2	0	1.0
472	Beth-Pazez	0	1	0.0
473	Beth-Pelet	2	0	1.0
474	Beth-Peor	4	0	1.0
475	Beth-Rapha	1	0	1.0
476	Beth-Rehob	1	0	1.0
477	Beth-Shan	3	0	1.0
478	Beth-Shean	5	0	1.0
479	Beth-Shemesh	20	1	0.9523809523809523
480	Beth-Shittah	1	0	1.0
481	Beth-Tappuah	1	0	1.0
482	Bethel	3	62	0.046153846153846156
483	Bethelite	1	0	1.0
484	Bethlehem	0	41	0.0
485	Bethlehemite	0	4	0.0
486	Bethuel	10	0	1.0
487	Bethul	1	0	1.0
488	Betonim	1	0	1.0
489	Bezai	2	1	0.6666666666666666
490	Bezalel	9	0	1.0
491	Bezek	3	0	1.0
492	Bezer	4	1	0.8
493	Bichri	8	0	1.0
494	Bidkar	1	0	1.0
495	Bigtha	1	0	1.0
496	Bigthan	2	0	1.0
497	Bigvai	5	1	0.8333333333333334
498	Bildad	5	0	1.0
499	Bileam	0	1	0.0
500	Bilgah	3	0	1.0
501	Bilgai	0	1	0.0
502	Bilhah	11	0	1.0
503	Bilhan	3	0	1.0
504	Bilshan	2	0	1.0
505	Bimhal	1	0	1.0
506	Binea	2	0	1.0
507	Binnui	6	1	0.8571428571428571
508	Birsha	1	0	1.0
509	Birzaith	2	0	1.0
510	Bishlam	1	0	1.0
511	Bitiah	0	1	0.0
512	Biziothiah	1	0	1.0
513	Biztha	0	1	0.0
514	Boaz	22	0	1.0
515	Bocheru	0	2	0.0
516	Bochim	2	0	1.0
517	Bohan	2	0	1.0
518	Bor-Ashan	1	0	1.0
519	Bozez	1	0	1.0
520	Bozqath	0	2	0.0
521	Bozrah	8	0	1.0
522	Bukki	3	1	0.75
523	Bukkiah	2	0	1.0
524	Bunah	1	0	1.0
525	Bunni	2	1	0.6666666666666666
526	Buz	3	0	1.0
527	Buzi	1	0	1.0
528	Buzite	2	0	1.0
529	Cabbon	1	0	1.0
530	Cabul	2	0	1.0
531	Cain	13	3	0.8125
532	Calah	2	0	1.0
533	Calcol	1	1	0.5
534	Caleb	34	1	0.9714285714285714
535	Caleb Ephrathah	0	1	0.0
536	Calebite	0	1	0.0
537	Calneh	2	0	1.0
538	Calno	1	0	1.0
539	Canaan	88	1	0.9887640449438202
540	Canaanite	66	3	0.9565217391304348
541	Canneh	1	0	1.0
542	Caphtor	3	0	1.0
543	Caphtorim	3	0	1.0
544	Carchemish	3	0	1.0
545	Carite	2	0	1.0
546	Carkas	0	1	0.0
547	Carmel	20	1	0.9523809523809523
548	Carmi	8	0	1.0
549	Carmite	1	0	1.0
550	Carshena	1	0	1.0
551	Casiphia	1	0	1.0
552	Casluhim	2	0	1.0
553	Chaldea	76	4	0.95
554	Chaldean	13	2	0.8666666666666667
555	Chebar	8	0	1.0
556	Chedorlaomer	5	0	1.0
557	Chelal	1	0	1.0
558	Chelub	2	0	1.0
559	Chelubai	1	0	1.0
560	Cheluhi	0	1	0.0
561	Chemosh	8	0	1.0
562	Chenaanah	5	0	1.0
563	Chenani	1	0	1.0
564	Chenaniah	3	3	0.5
565	Chephar-Ammoni	0	1	0.0
566	Chephirah	4	0	1.0
567	Cheran	2	0	1.0
568	Cherethites	10	0	1.0
569	Cherith	2	0	1.0
570	Cherub	2	0	1.0
571	Chesalon	1	0	1.0
572	Chesed	1	0	1.0
573	Chesil	1	0	1.0
574	Chesulloth	1	0	1.0
575	Chezib	1	0	1.0
576	Chidon	1	0	1.0
577	Chileab	1	0	1.0
578	Chilion	3	0	1.0
579	Chilmad	0	1	0.0
580	Chimham	2	2	0.5
581	Chinnereth	4	3	0.5714285714285714
582	Chislon	1	0	1.0
583	Chisloth-Tabor	1	0	1.0
584	Chitlish	0	1	0.0
585	City of Salt	1	0	1.0
586	Col-Hozeh	0	2	0.0
587	Coniah	3	0	1.0
588	Cozbi	2	0	1.0
589	Cozeba	1	0	1.0
590	Cun	1	0	1.0
591	Cush	11	19	0.36666666666666664
592	Cushan	1	0	1.0
593	Cushan-Rishathaim	2	0	1.0
594	Cushi	2	0	1.0
595	Cushite	10	15	0.4
596	Cuth	1	0	1.0
597	Cuthah	1	0	1.0
598	Cyrus	23	0	1.0
599	Dabbesheth	1	0	1.0
600	Daberath	0	3	0.0
601	Dagon	6	0	1.0
602	Dalphon	1	0	1.0
603	Damascus	36	1	0.972972972972973
604	Dan	66	2	0.9705882352941176
605	Daniel	71	9	0.8875
606	Danite	4	1	0.8
607	Dannah	1	0	1.0
608	Dara	1	0	1.0
609	Darda	0	1	0.0
610	Darius	31	4	0.8857142857142857
611	Darkon	2	0	1.0
612	Dathan	8	0	1.0
613	David	1043	32	0.9702325581395349
614	Dead Sea	0	9	0.0
615	Debir	10	1	0.9090909090909091
616	Deborah	10	0	1.0
617	Dedan	9	0	1.0
618	Dedanite	1	0	1.0
619	Delaiah	7	0	1.0
620	Delilah	6	0	1.0
621	Deuel	4	0	1.0
622	Diblaim	1	0	1.0
623	Dibon	11	0	1.0
624	Dibri	1	0	1.0
625	Diklah	2	0	1.0
626	Dilean	0	1	0.0
627	Dimnah	1	0	1.0
628	Dimon	1	0	1.0
629	Dimonah	1	0	1.0
630	Dinah	8	0	1.0
631	Dinhabah	2	0	1.0
632	Diphath	1	0	1.0
633	Dishan	4	1	0.8
634	Dishon	6	1	0.8571428571428571
635	Dizahab	0	1	0.0
636	Dodai	1	0	1.0
637	Dodanim	1	0	1.0
638	Dodavahu	1	0	1.0
639	Dodo	5	0	1.0
640	Doeg	3	2	0.6
641	Dophkah	2	0	1.0
642	Dor	6	0	1.0
643	Dothan	2	0	1.0
644	Dumah	3	0	1.0
645	Dura	1	0	1.0
646	Ebal	8	0	1.0
647	Ebed	6	0	1.0
648	Ebed-Melek	0	6	0.0
649	Ebenezer	0	3	0.0
650	Eber	14	1	0.9333333333333333
651	Ebez	1	0	1.0
652	Ebiasaph	1	2	0.3333333333333333
653	Ecbatana	0	1	0.0
654	Eden	18	0	1.0
655	Eder	4	0	1.0
656	Edom	92	8	0.92
657	Edomite	9	3	0.75
658	Edrei	8	0	1.0
659	Eglah	2	0	1.0
660	Eglaim	1	0	1.0
661	Eglath-Shelishiyah	0	2	0.0
662	Eglon	12	0	1.0
663	Egypt	4	0	1.0
664	Egyptian	24	1	0.96
665	Ehi	1	0	1.0
666	Ehud	10	0	1.0
667	Eker	1	0	1.0
668	Ekron	20	0	1.0
669	Ekronite	2	0	1.0
670	El Paran	0	1	0.0
671	Ela	1	0	1.0
672	Elad	0	1	0.0
673	Elah	13	0	1.0
674	Elam	28	1	0.9655172413793104
675	Elamite	1	0	1.0
676	Elath	5	0	1.0
677	Eldaah	2	0	1.0
678	Eldad	2	0	1.0
679	Eleadah	1	0	1.0
680	Elealeh	5	0	1.0
681	Eleasah	4	2	0.6666666666666666
682	Eleazar	69	3	0.9583333333333334
683	Elhanan	4	0	1.0
684	Eli	30	0	1.0
685	Eliab	19	2	0.9047619047619048
686	Eliada	4	0	1.0
687	Eliahba	2	0	1.0
688	Eliakim	12	0	1.0
689	Eliam	2	0	1.0
690	Eliasaph	6	0	1.0
691	Eliashib	17	0	1.0
692	Eliathah	2	0	1.0
693	Elidad	1	0	1.0
694	Eliehoenai	2	0	1.0
695	Eliel	8	2	0.8
696	Elienai	1	0	1.0
697	Eliezer	14	0	1.0
698	Elihoreph	1	0	1.0
699	Elihu	10	1	0.9090909090909091
700	Elijah	70	0	1.0
701	Elika	1	0	1.0
702	Elim	6	0	1.0
703	Elimelech	6	0	1.0
704	Elioenai	7	0	1.0
705	Eliphal	1	0	1.0
706	Eliphaz	15	0	1.0
707	Eliphelehu	0	2	0.0
708	Eliphelet	8	0	1.0
709	Elisha	58	0	1.0
710	Elishah	3	0	1.0
711	Elishama	16	0	1.0
712	Elishaphat	1	0	1.0
713	Elisheba	1	0	1.0
714	Elishua	2	0	1.0
715	Elizaphan	3	1	0.75
716	Elizur	5	0	1.0
717	Elkanah	12	9	0.5714285714285714
718	Elkoshite	1	0	1.0
719	Ellasar	2	0	1.0
720	Elnaam	1	0	1.0
721	Elnathan	7	0	1.0
722	Elon	8	0	1.0
723	Elonite	1	0	1.0
724	Eloth	3	0	1.0
725	Elpaal	3	0	1.0
726	Elpelet	1	0	1.0
727	Eltekeh	1	1	0.5
728	Eltekon	1	0	1.0
729	Eltolad	2	0	1.0
730	Elul	1	0	1.0
731	Eluzai	0	1	0.0
732	Elzabad	1	1	0.5
733	Elzaphan	2	0	1.0
734	Emek-Keziz	1	0	1.0
735	Emim	3	0	1.0
736	En Mishpat	0	1	0.0
737	En-Dor	2	1	0.6666666666666666
738	En-Eglaim	1	0	1.0
739	En-Gannim	3	0	1.0
740	En-Gedi	5	1	0.8333333333333334
741	En-Haddah	1	0	1.0
742	En-Hakkore	1	0	1.0
743	En-Hazor	1	0	1.0
744	En-Rimmon	1	0	1.0
745	En-Rogel	4	0	1.0
746	En-Shemesh	2	0	1.0
747	En-Tappuah	1	0	1.0
748	Enaim	2	0	1.0
749	Enam	1	0	1.0
750	Enan	5	0	1.0
751	Enoch	10	6	0.625
752	Enosh	7	0	1.0
753	Ephah	5	0	1.0
754	Ephai	1	0	1.0
755	Epher	4	0	1.0
756	Ephes-Dammim	1	0	1.0
757	Ephlal	1	0	1.0
758	Ephod	1	0	1.0
759	Ephraim	168	12	0.9333333333333333
760	Ephrath	9	1	0.9
761	Ephrathite	2	3	0.4
762	Ephron	11	1	0.9166666666666666
763	Er	7	0	1.0
764	Eran	1	0	1.0
765	Eranite	1	0	1.0
766	Erech	1	0	1.0
767	Eri	2	0	1.0
768	Erite	1	0	1.0
769	Esarhaddon	3	0	1.0
770	Esau	76	6	0.926829268292683
771	Eshan	1	0	1.0
772	Eshbaal	2	0	1.0
773	Eshban	2	0	1.0
774	Eshcol	6	0	1.0
775	Eshek	1	0	1.0
776	Eshtaol	7	0	1.0
777	Eshtaolite	1	0	1.0
778	Eshtemoa	4	1	0.8
779	Eshtemoh	1	0	1.0
780	Eshton	2	0	1.0
781	Esther	45	0	1.0
782	Etam	5	0	1.0
783	Eter	0	2	0.0
784	Eth-Kazin	0	1	0.0
785	Etham	4	0	1.0
786	Ethan	5	3	0.625
787	Ethbaal	1	0	1.0
788	Ethnan	1	0	1.0
789	Ethni	0	1	0.0
790	Euphrates	15	4	0.7894736842105263
791	Eve	2	0	1.0
792	Evi	2	0	1.0
793	Evil-Merodach	2	0	1.0
794	Ezbai	1	0	1.0
795	Ezbon	2	0	1.0
796	Ezekiel	2	1	0.6666666666666666
797	Ezem	3	0	1.0
798	Ezer	10	1	0.9090909090909091
799	Ezion-Geber	6	1	0.8571428571428571
800	Ezra	25	0	1.0
801	Ezrah	1	0	1.0
802	Ezrahite	2	1	0.6666666666666666
803	Ezri	1	0	1.0
804	Gaal	9	0	1.0
805	Gaash	4	0	1.0
806	Gabbai	1	0	1.0
807	Gabriel	2	0	1.0
808	Gad	69	4	0.9452054794520548
809	Gaddi	1	0	1.0
810	Gaddiel	1	0	1.0
811	Gadi	2	0	1.0
812	Gadite	12	4	0.75
813	Gaham	1	0	1.0
814	Gahar	2	0	1.0
815	Galal	3	0	1.0
816	Galilee	4	2	0.6666666666666666
817	Gallim	2	0	1.0
818	Gamaliel	5	0	1.0
819	Gammadites	0	1	0.0
820	Gamul	1	0	1.0
821	Gareb	3	0	1.0
822	Garmite	1	0	1.0
823	Gatam	3	0	1.0
824	Gath	28	3	0.9032258064516129
825	Gath-Hepher	2	0	1.0
826	Gath-Rimmon	3	1	0.75
827	Gaza	18	3	0.8571428571428571
828	Gazez	2	0	1.0
829	Gazzam	2	0	1.0
830	Ge-Harashim	1	0	1.0
831	Geba	16	3	0.8421052631578947
832	Gebal	1	1	0.5
833	Gebalite	2	0	1.0
834	Geber	1	0	1.0
835	Gebim	1	0	1.0
836	Gedaliah	31	0	1.0
837	Gederah	1	1	0.5
838	Gederite	1	0	1.0
839	Gederoth	2	0	1.0
840	Gederothaim	1	0	1.0
841	Gedor	6	1	0.8571428571428571
842	Gehazi	12	0	1.0
843	Gemalli	1	0	1.0
844	Gemariah	5	0	1.0
845	Genubath	1	0	1.0
846	Gera	7	2	0.7777777777777778
847	Gerar	9	1	0.9
848	Gerizim	4	0	1.0
