	en	Found	Not_found	Found_ratio
515	Sosipater	0	1	0.0
516	Sosthenes	1	0	1.0
517	Spain	0	3	0.0
518	Stone Pavement	0	1	0.0
519	Syracuse	0	1	0.0
520	Syria	0	1	0.0
521	Syrophoenician	0	8	0.0
522	Syrtis	0	1	0.0
523	Tahkemonite	0	1	0.0
524	Tamar	0	1	0.0
525	Tarshish	0	1	0.0
526	Tarsus	2	0	1.0
527	Telaim	0	1	0.0
528	Thessalonica	4	0	1.0
529	Theudas	0	5	0.0
530	Tiberias	1	2	0.3333333333333333
531	Tiberius	0	2	0.0
532	Tiglath-Pileser	0	1	0.0
533	Tigris	1	0	1.0
534	Timon	0	20	0.0
535	Timothy	0	1	0.0
536	Tirhanah	0	9	0.0
537	Titus	0	2	0.0
538	Tubal	0	2	0.0
539	Tubal-Cain	0	1	0.0
540	Tychicus	0	7	0.0
541	Tyre	1	0	1.0
542	Tyrian	0	1	0.0
543	Ur	3	0	1.0
544	Uriah	21	2	0.9130434782608695
545	Uz	1	0	1.0
546	Uzal	1	0	1.0
547	YHWH	0	343	0.0
548	Zacchaeus	0	2	0.0
549	Zadok	0	7	0.0
550	Zeboiim	0	3	0.0
551	Zechariah	0	11	0.0
552	Zemarite	0	1	0.0
553	Zerah	0	1	0.0
554	Zeror	1	0	1.0
555	Zeruiah	3	2	0.6
556	Ziklag	1	0	1.0
557	Zillah	3	0	1.0
558	Ziph	0	1	0.0
559	Ziphites	0	1	0.0
560	Zoar	5	2	0.7142857142857143
561	Zuph	0	2	0.0
562	Zuzim	0	1	0.0
563	a promise	0	2	0.0
564	abomination of desolation	0	4	0.0
565	abyss	0	1	0.0
566	act.: raise	0	5	0.0
567	alabaster jar	0	5	0.0
568	angel	0	2	0.0
569	anoint	0	356	0.0
570	anointed one	0	3	0.0
571	apron	0	3	0.0
572	asp	0	14	0.0
573	band of cloth	0	1	0.0
574	bands	0	7	0.0
575	barley	0	5	0.0
576	basket	0	1	0.0
577	be or become a disciple	0	1	0.0
578	be unequally yoked	0	2	0.0
579	bear	0	4	0.0
580	beast of burden	0	2	0.0
581	beer	0	2	0.0
582	behavior	0	11	0.0
583	believe	0	1	0.0
584	bier	0	9	0.0
585	bit	0	1	0.0
586	blameless	0	1	0.0
587	blasphemous	0	1	0.0
588	body	0	1	0.0
589	bowl	0	13	0.0
590	branch	0	2	0.0
591	calf	0	1	0.0
592	carnal	0	1	0.0
593	change one's mind	0	2	0.0
594	cheer up	0	1	0.0
595	cleansing	0	6	0.0
596	cloak	0	1	0.0
597	clothing	0	1	0.0
598	co-member	0	1	0.0
599	conduct oneself	0	2	0.0
600	container	0	2	0.0
601	creeping animal	0	1	0.0
602	crucify along with someone else	0	1	0.0
603	debtor	0	1	0.0
604	defile	0	1	0.0
605	defilement	0	1	0.0
606	deliver	0	1	0.0
607	deserved	0	25	0.0
608	destruction	0	1	0.0
609	disgusting	0	2	0.0
610	do good	3	46	0.061224489795918366
611	dreadful event or sight	0	1	0.0
612	dry wood	0	3	0.0
613	eagle	0	1	0.0
614	eaten by worms	0	1	0.0
615	enemy	0	1	0.0
616	enthusiast	0	2	0.0
617	eternal	0	20	0.0
618	feed box	0	2	0.0
619	field grasses	0	7	0.0
620	fornication	0	1	0.0
621	fox	0	1	0.0
622	friend	0	15	0.0
623	friendship	0	1	0.0
624	from Sidon	0	1	0.0
625	fury of fire	0	1	0.0
626	give up or lay aside what one possesses	0	1	0.0
627	grape	0	2	0.0
628	group of servants	0	2	0.0
629	guardian of the temple	0	2	0.0
630	guestroom	0	4	0.0
631	have	0	2	0.0
632	have authority	0	1	0.0
633	heifer	0	35	0.0
634	hired worker	0	3	0.0
635	honest	0	1	0.0
636	idle	0	2	0.0
637	in Hebrew	0	3	0.0
638	incense altar	0	1	0.0
639	inn	0	5	0.0
640	inner room	0	2	0.0
641	judgement seat	0	1	0.0
642	just	0	3	0.0
643	kingdom	0	1	0.0
644	knower of hearts	0	2	0.0
645	lantern	0	1	0.0
646	laurustinus	0	1	0.0
647	lawless	0	1	0.0
648	lazy gluttons	0	2	0.0
649	leaf	0	1	0.0
650	leather	0	1	0.0
651	leopard	0	1	0.0
652	liberation	0	10	0.0
